-1.8000	-0.7000	0.0500	-2.9322
-1.8000	-0.6000	0.0500	-2.2688
-1.8000	-0.5000	0.0500	-1.9471
-1.8000	-0.4000	0.0500	-1.4238
-1.8000	-0.3000	0.0500	-0.5951
-1.8000	-0.2000	0.0500	0.4743
-1.8000	-0.1000	0.0500	1.6709
-1.8000	-0.0000	0.0500	2.7752
-1.8000	0.1000	0.0500	3.6529
-1.8000	0.2000	0.0500	4.2423
-1.8000	0.3000	0.0500	4.4841
-1.8000	0.4000	0.0500	4.3904
-1.8000	0.5000	0.0500	4.0687
-1.8000	0.6000	0.0500	3.6049
-1.8000	0.7000	0.0500	3.0891
-1.8000	0.8000	0.0500	2.5786
-1.8000	0.9000	0.0500	2.0012
-1.8000	1.0000	0.0500	1.6034
-1.8000	1.1000	0.0500	1.2834
-1.8000	1.2000	0.0500	1.0167
-1.8000	1.3000	0.0500	0.7415
-1.8000	1.4000	0.0500	0.4908
-1.8000	1.5000	0.0500	0.4227
-1.8000	1.6000	0.0500	0.3294
-1.8000	1.7000	0.0500	0.2241
-1.8000	1.8000	0.0500	0.1532
-1.8000	1.9000	0.0500	0.1007
-1.7000	-2.0000	0.0500	-0.6189
-1.7000	-1.9000	0.0500	-0.7078
-1.7000	-1.8000	0.0500	-0.8093
-1.7000	-1.7000	0.0500	-0.9819
-1.7000	-1.6000	0.0500	-1.2771
-1.7000	-1.5000	0.0500	-1.5631
-1.7000	-1.4000	0.0500	-1.7105
-1.7000	-1.3000	0.0500	-1.8176
-1.7000	-1.2000	0.0500	-2.0843
-1.7000	-1.1000	0.0500	-2.4603
-1.7000	-1.0000	0.0500	-2.8579
-1.7000	-0.9000	0.0500	-3.2665
-1.7000	-0.8000	0.0500	-3.6247
-1.7000	-0.7000	0.0500	-3.7899
-1.7000	-0.6000	0.0500	-3.7037
-1.7000	-0.5000	0.0500	-3.4593
-1.7000	-0.4000	0.0500	-2.8902
-1.7000	-0.3000	0.0500	-1.8990
-1.7000	-0.2000	0.0500	-0.5193
-1.7000	-0.1000	0.0500	1.1020
-1.7000	-0.0000	0.0500	2.7160
-1.7000	0.1000	0.0500	4.0647
-1.7000	0.2000	0.0500	4.9743
-1.7000	0.3000	0.0500	5.3663
-1.7000	0.4000	0.0500	5.2865
-1.7000	0.5000	0.0500	4.8685
-1.7000	0.6000	0.0500	4.2606
-1.7000	0.7000	0.0500	3.5953
-1.7000	0.8000	0.0500	2.9704
-1.7000	0.9000	0.0500	2.2520
-1.7000	1.0000	0.0500	1.6936
